PT	AU	BA	CA	GP	RI	OI	BE	Z2	AU	AA	TI	X1	Y1	Z1	FT	PN	AE	Z3	SO	S1	SE	BS	VL	IS	SI	MA	BP	EP	AR	VN	VH	DI	D2	L1	L2	L3	EA	SU	DT	PD	PY	AB	X4	Y4	Z4	AK	CT	CY	SP	CL	TC	Z8	ZR	ZA	ZB	ZS	Z9	U1	U2	SN	EI	BN	G1	NR	CR	LA	AS	AC	CG	DG	C1	C3	EC	DE	DA	UT	PM	
J	Krivitsky, Pavel N.; Handcock, Mark S.; Raftery, Adrian E.; Hoff, Peter D.				Hoff, Peter/H-4040-2011; Raftery, Adrian/P-2042-2015; Handcock, Mark/AAY-3318-2021; Krivitsky, Pavel/P-4476-2015	Handcock, Mark/0000-0002-9985-2785; Krivitsky, Pavel/0000-0002-9101-3362					Representing degree distributions, clustering, and homophily in social networks with latent cluster random effects models								SOCIAL NETWORKS				31	3			204	213				10.1016/j.socnet.2009.04.001							Article	JUL 2009	2009										165	3	0	0	16	1	208			0378-8733	1879-2111														2009-07-01	WOS:000267838900004	20191087	
J	Lachmann, Richard										Greed and Contingency: State Fiscal Crises and Imperial Failure in Early Modern Europe								AMERICAN JOURNAL OF SOCIOLOGY				115	1			39	73				10.1086/597793							Article	JUL 2009	2009										26	0	1	0	0	0	32			0002-9602															2009-07-01	WOS:000268262400002		
J	Lehmann, Wolfgang										The Price of Independence: The Economics of Early Adulthood								AMERICAN JOURNAL OF SOCIOLOGY				115	1			300	302				10.1086/605753							Book Review	JUL 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-07-01	WOS:000268262400027		
J	Lichter, Daniel T.				Lichter, Daniel/F-3941-2010						Unmarried Couples with Children								AMERICAN JOURNAL OF SOCIOLOGY				115	1			304	307				10.1086/605755							Book Review	JUL 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-07-01	WOS:000268262400029		
J	Loew, Martina				Loew, Martina/ABE-7284-2020						The Sociology of Spatial Inequality								AMERICAN JOURNAL OF SOCIOLOGY				115	1			314	316											Book Review	JUL 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-07-01	WOS:000268262400033		
J	McDermott, Elizabeth					McDermott, Elizabeth Sarah/0000-0002-1960-9639					Working-Class Lesbian Life: Classed Outsiders								AMERICAN JOURNAL OF SOCIOLOGY				115	1			273	275				10.1086/605741							Book Review	JUL 2009	2009										0	0	0	0	0	0	0			0002-9602	1537-5390														2009-07-01	WOS:000268262400015		
J	McGee, Micki										Everyone Is NOT Doing It: Abstinence and Personal Identity								AMERICAN JOURNAL OF SOCIOLOGY				115	1			302	304				10.1086/605754							Book Review	JUL 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-07-01	WOS:000268262400028		
J	Morgan, Stephen L.; Todd, Jennifer J.										Intergenerational Closure and Academic Achievement in High School: A New Evaluation of Coleman's Conjecture								SOCIOLOGY OF EDUCATION				82	3			267	285				10.1177/003804070908200304							Article	JUL 2009	2009										45	0	0	0	0	1	71			0038-0407	1939-8573														2009-07-01	WOS:000269035800004		
J	Nepstad, Sharon Erickson										Diaspora Conversions: Black Carib Religion and the Recovery of Africa								AMERICAN JOURNAL OF SOCIOLOGY				115	1			280	282				10.1086/605744							Book Review	JUL 2009	2009										0	0	0	0	0	0	0			0002-9602	1537-5390														2009-07-01	WOS:000268262400018		
J	Oropesa, R. S.; Landale, Nancy S.					Oropesa, Sal/0000-0002-1429-9897					Why Do Immigrant Youths Who Never Enroll in US Schools Matter? School Enrollment Among Mexicans and Non-Hispanic Whites								SOCIOLOGY OF EDUCATION				82	3			240	266				10.1177/003804070908200303							Article	JUL 2009	2009										43	0	0	0	0	0	67			0038-0407	1939-8573														2009-07-01	WOS:000269035800003	22639471	
J	Papachristos, Andrew V.										Murder by Structure: Dominance Relations and the Social Structure of Gang Homicide								AMERICAN JOURNAL OF SOCIOLOGY				115	1			74	128				10.1086/597791							Review	JUL 2009	2009										335	0	0	0	18	2	408			0002-9602	1537-5390														2009-07-01	WOS:000268262400003	19852186	
J	Rajagopal, Arvind										Spaces of Colonialism: Delhi's Urban Governmentalities								AMERICAN JOURNAL OF SOCIOLOGY				115	1			316	317				10.1086/605760							Book Review	JUL 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-07-01	WOS:000268262400034		
J	Rohlinger, Deana A.				Rohlinger, Deana/M-9804-2019						Dangerous Frames: How Ideas about Race and Gender Shape Public Opinion								AMERICAN JOURNAL OF SOCIOLOGY				115	1			271	273				10.1086/605740							Book Review	JUL 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-07-01	WOS:000268262400014		
J	Rudel, Thomas K.										How Do People Transform Landscapes? A Sociological Perspective on Suburban Sprawl and Tropical Deforestation								AMERICAN JOURNAL OF SOCIOLOGY				115	1			129	154				10.1086/597794							Article	JUL 2009	2009										53	2	0	0	7	0	76			0002-9602	1537-5390														2009-07-01	WOS:000268262400004	19852187	
J	Schnettler, Sebastian				Schnettler, Sebastian/I-1657-2012						A structured overview of 50 years of small-world research								SOCIAL NETWORKS				31	3			165	178				10.1016/j.socnet.2008.12.004							Review	JUL 2009	2009										97	0	1	0	14	1	118			0378-8733	1879-2111														2009-07-01	WOS:000267838900001		
J	Schnettler, Sebastian				Schnettler, Sebastian/I-1657-2012						A small world on feet of clay? A comparison of empirical small-world studies against best-practice criteria								SOCIAL NETWORKS				31	3			179	189				10.1016/j.socnet.2008.12.005							Article	JUL 2009	2009										13	0	0	0	1	0	19			0378-8733	1879-2111														2009-07-01	WOS:000267838900002		
J	Schurman, Rachel; Munro, William										Targeting Capital: A Cultural Economy Approach to Understanding the Efficacy of Two Anti-Genetic Engineering Movements								AMERICAN JOURNAL OF SOCIOLOGY				115	1			155	202				10.1086/597795							Review	JUL 2009	2009										82	0	0	0	0	1	95			0002-9602															2009-07-01	WOS:000268262400005	19852188	
J	Schwartz, Martin D.										Inventing Fear of Crime: Criminology and the Politics of Anxiety								AMERICAN JOURNAL OF SOCIOLOGY				115	1			257	259				10.1086/605734							Book Review	JUL 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-07-01	WOS:000268262400008		
J	Sewell, William H., Jr.										The Familial State: Ruling Families and Merchant Capitalism in Early Modern Europe								AMERICAN JOURNAL OF SOCIOLOGY				115	1			261	264											Book Review	JUL 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-07-01	WOS:000268262400010		
J	Sinclair, Philip Andrew										Network centralization with the Gil Schmidt power centrality index								SOCIAL NETWORKS				31	3			214	219				10.1016/j.socnet.2009.04.004							Article	JUL 2009	2009										25	0	0	0	2	1	29			0378-8733															2009-07-01	WOS:000267838900005		
J	Slack, Brian										Getting the Goods: Ports, Labor, and the Logistics Revolution								AMERICAN JOURNAL OF SOCIOLOGY				115	1			317	319				10.1086/605761							Book Review	JUL 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-07-01	WOS:000268262400035		
J	Slater, Dan										Revolutions, Crackdowns, and Quiescence: Communal Elites and Democratic Mobilization in Southeast Asia								AMERICAN JOURNAL OF SOCIOLOGY				115	1			203	254				10.1086/597796							Review	JUL 2009	2009										80	0	0	0	0	0	109			0002-9602	1537-5390														2009-07-01	WOS:000268262400006		
J	Suarez, David F.; Ramirez, Francisco O.; Koo, Jeong-Woo				Suarez, David/JRW-2508-2023						UNESCO and the Associated Schools Project: Symbolic Affirmation of World Community, International Understanding, and Human Rights								SOCIOLOGY OF EDUCATION				82	3			197	216				10.1177/003804070908200301							Article	JUL 2009	2009										31	0	0	0	0	0	39			0038-0407															2009-07-01	WOS:000269035800001		
J	Van Houtte, Mieke; Stevens, Peter A. J.					Stevens, Peter/0000-0002-8481-5287					School Ethnic Composition and Students' Integration Outside and Inside Schools in Belgium								SOCIOLOGY OF EDUCATION				82	3			217	239				10.1177/003804070908200302							Article	JUL 2009	2009										91	0	1	0	0	0	101			0038-0407	1939-8573														2009-07-01	WOS:000269035800002		
J	Wagner-Pacifici, Robin										Ruling Oneself Out: A Theory of Collective Abdications								AMERICAN JOURNAL OF SOCIOLOGY				115	1			259	261				10.1086/605735							Book Review	JUL 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-07-01	WOS:000268262400009		
J	Yaish, Meir										On the Edge of Commitment: Educational Attainment and Race in the United States								AMERICAN JOURNAL OF SOCIOLOGY				115	1			312	314				10.1086/605758							Book Review	JUL 2009	2009										0	0	0	0	0	0	0			0002-9602															2009-07-01	WOS:000268262400032		
J	Adamczyk, Amy; Pitt, Cassady										Shaping attitudes about homosexuality: The role of religion and cultural context								SOCIAL SCIENCE RESEARCH				38	2			338	351				10.1016/j.ssresearch.2009.01.002							Article	JUN 2009	2009										344	0	1	0	10	7	434			0049-089X	1096-0317														2009-06-01	WOS:000265423400007	19827178	
J	Adkins, Daniel E.; Vaisey, Stephen										Toward a Unified Stratification Theory: Structure, Genome, and Status Across Human Societies								SOCIOLOGICAL THEORY				27	2			99	121				10.1111/j.1467-9558.2009.01339.x							Review	JUN 2009	2009										30	0	0	0	0	1	41			0735-2751	1467-9558														2009-06-01	WOS:000265898500001		
J	Ansell, Amy E.										Never Saw It Coming: Cultural Challenges to Envisioning the Worst								SOCIAL FORCES				87	4			2200	2202				10.1353/sof.0.0207							Book Review	JUN 2009	2009										0	0	0		0	0	0			0037-7732															2009-06-01	WOS:000267304800025		
J	Baumann, Shyon					Blank, Grant/0000-0002-6821-0958					Critics, Ratings, and Society: The Sociology of Reviews								SOCIAL FORCES				87	4			2189	2191											Book Review	JUN 2009	2009										0	0	0	0	0	0	0			0037-7732															2009-06-01	WOS:000267304800019		
J	Brunie, Aurelie					Brunie, Aurelie/0000-0002-9515-1420					Meaningful distinctions within a concept: Relational, collective, and generalized social capital								SOCIAL SCIENCE RESEARCH				38	2			251	265				10.1016/j.ssresearch.2009.01.005							Article	JUN 2009	2009										81	0	0	0	2	1	96			0049-089X	1096-0317														2009-06-01	WOS:000265423400001	19827175	
J	Campbell, Bradley					Campbell, Bradley/0009-0000-5048-4865					Genocide as Social Control								SOCIOLOGICAL THEORY				27	2			150	172				10.1111/j.1467-9558.2009.01341.x							Review	JUN 2009	2009										56	0	0	0	0	0	73			0735-2751	1467-9558														2009-06-01	WOS:000265898500003		
J	Carr, Deborah				Carr, Deborah/AAT-4078-2020						Change and Stability: A Cross-National Analysis of Social Structure and Personality								SOCIAL FORCES				87	4			2185	2187											Book Review	JUN 2009	2009										0	0	0	0	0	0	0			0037-7732															2009-06-01	WOS:000267304800017		
J	Chang, Virginia W.; Hillier, Amy E.; Mehta, Neil K.										Neighborhood Racial Isolation, Disorder and Obesity								SOCIAL FORCES				87	4			2063	2092				10.1353/sof.0.0188							Article	JUN 2009	2009										81	0	0	0	16	0	106			0037-7732	1534-7605														2009-06-01	WOS:000267304800012	20179775	
J	Cheadle, Jacob E.										Parent educational investment and children's general knowledge development								SOCIAL SCIENCE RESEARCH				38	2			477	491				10.1016/j.ssresearch.2008.12.002							Article	JUN 2009	2009										55	0	0	0	1	0	76			0049-089X	1096-0317														2009-06-01	WOS:000265423400016		
J	Chen, Katherine K.										Affirmative Advocacy: Race, Class, and Gender in Interest Group Politics								SOCIAL FORCES				87	4			2199	2200				10.1353/sof.0.0208							Book Review	JUN 2009	2009										0	0	0	0	0	0	0			0037-7732															2009-06-01	WOS:000267304800024		
J	Clawson, Dan										Global Unions: Challenging Transnational Capital through Cross-Border Campaigns								SOCIAL FORCES				87	4			2197	2198											Book Review	JUN 2009	2009										0	0	0	0	0	0	0			0037-7732															2009-06-01	WOS:000267304800023		
J	Clydesdale, Tim										Democracy and the New Religious Pluralism								SOCIAL FORCES				87	4			2228	2230											Book Review	JUN 2009	2009										0	0	0	0	0	0	0			0037-7732															2009-06-01	WOS:000267304800038		
J	Conger, Dylan										Testing, time limits, and English learners: Does age of school entry affect how quickly students can learn English?								SOCIAL SCIENCE RESEARCH				38	2			383	396				10.1016/j.ssresearch.2008.08.002							Article	JUN 2009	2009										30	0	0	0	0	0	55			0049-089X	1096-0317														2009-06-01	WOS:000265423400010	19827181	
J	Cornfield, Daniel B.										Ending Poverty in America: How to Restore the American Dream								SOCIAL FORCES				87	4			2203	2205				10.1353/sof.0.0206							Book Review	JUN 2009	2009										0	0	0	0	0	0	0			0037-7732															2009-06-01	WOS:000267304800026		
J	Dizard, Jan E.										The Next Catastrophe: Reducing Our Vulnerabilities to Natural, Industrial, and Terrorist Disasters								SOCIAL FORCES				87	4			2222	2224				10.1353/sof.0.0197							Book Review	JUN 2009	2009										0	0	0	0	0	0	0			0037-7732	1534-7605														2009-06-01	WOS:000267304800035		
J	Donnelly, Michael										Big Prisons, Big Dreams								SOCIAL FORCES				87	4			2210	2211											Book Review	JUN 2009	2009										0	0	0	0	0	0	0			0037-7732															2009-06-01	WOS:000267304800029		
J	Ebaugh, Helen Rose										Vatican II: A Sociological Analysis of Religious Change								SOCIAL FORCES				87	4			2205	2207											Book Review	JUN 2009	2009										0	0	0	0	0	0	0			0037-7732															2009-06-01	WOS:000267304800027		
J	Falci, Christina; McNeely, Clea					Falci, Christina/0000-0001-6314-0316					Too Many Friends: Social Integration, Network Cohesion and Adolescent Depressive Symptoms								SOCIAL FORCES				87	4			2031	2061											Article	JUN 2009	2009										106	2	0	0	15	0	144			0037-7732	1534-7605														2009-06-01	WOS:000267304800011		
J	Fischer, Claude S.										The Logic of Social Research								SOCIAL FORCES				87	4			2195	2197				10.1353/sof.0.0210							Book Review	JUN 2009	2009										0	0	0	0	0	0	0			0037-7732															2009-06-01	WOS:000267304800022		
J	Foschi, Martha										Gender, performance level, and competence standards in task groups								SOCIAL SCIENCE RESEARCH				38	2			447	457				10.1016/j.ssresearch.2008.10.004							Article	JUN 2009	2009										24	0	0	0	0	0	31			0049-089X	1096-0317														2009-06-01	WOS:000265423400014	19827183	
J	Gamson, William A.										Talking about Race: Community Dialogues and the Politics of Difference								SOCIAL FORCES				87	4			2191	2193				10.1353/sof.0.0212							Book Review	JUN 2009	2009										0	0	0	0	0	0	0			0037-7732															2009-06-01	WOS:000267304800020		
J	Giordano, Peggy C.; Longmore, Monica A.; Manning, Wendy D.; Northcutt, Miriam J.				Bohmert, Miriam/A-4914-2013	Giordano, Peggy/0000-0002-2484-0886; Northcutt Bohmert, Miriam/0000-0002-6673-5937; Longmore, Monica/0000-0001-8368-8928					Adolescent Identities and Sexual Behavior: An Examination of Anderson's Player Hypothesis								SOCIAL FORCES				87	4			1813	1843				10.1353/sof.0.0186							Article	JUN 2009	2009										25	0	0	0	3	0	34			0037-7732	1534-7605														2009-06-01	WOS:000267304800004	20161097	
J	Goffman, Alice										On the Run: Wanted Men in a Philadelphia Ghetto								AMERICAN SOCIOLOGICAL REVIEW				74	3			339	357				10.1177/000312240907400301							Article	JUN 2009	2009										304	0	0	0	5	2	451			0003-1224	1939-8271														2009-06-01	WOS:000266473200001		
J	Goldberg, Chad										Introduction to Emile Durkheim's "Anti-Semitism and Social Crisis" (vol 26, pg 299, 2008)								SOCIOLOGICAL THEORY				27	2			193	193				10.1111/j.1467-9558.2009.01344.x							Correction	JUN 2009	2009										0	0	0	0	0	0	0			0735-2751															2009-06-01	WOS:000265898500005		
J	Goldsmith, Pat Rubio										Schools or Neighborhoods or Both? Race and Ethnic Segregation and Educational Attainment								SOCIAL FORCES				87	4			1913	1941											Article	JUN 2009	2009										82	0	0	0	2	0	138			0037-7732															2009-06-01	WOS:000267304800007		
J	Gross, Neil										A Pragmatist Theory of Social Mechanisms								AMERICAN SOCIOLOGICAL REVIEW				74	3			358	379				10.1177/000312240907400302							Review	JUN 2009	2009										481	0	2	0	4	8	565			0003-1224	1939-8271														2009-06-01	WOS:000266473200002		
J	Halpern-Manners, Andrew; Warren, John Robert; Brand, Jennie E.										Dynamic measures of primary and secondary school characteristics: Implications for school effects research								SOCIAL SCIENCE RESEARCH				38	2			397	411				10.1016/j.ssresearch.2008.11.002							Article	JUN 2009	2009										11	0	0	0	1	0	19			0049-089X	1096-0317														2009-06-01	WOS:000265423400011		
J	Harding, David J.										Violence, Older Peers, and the Socialization of Adolescent Boys in Disadvantaged Neighborhoods								AMERICAN SOCIOLOGICAL REVIEW				74	3			445	464				10.1177/000312240907400306							Article	JUN 2009	2009										131	1	1	1	3	1	181			0003-1224	1939-8271														2009-06-01	WOS:000266473200006	20161350	
